open_time_ms,open_time_utc,open,high,low,close,volume,close_time_ms,close_time_utc,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume
1735977600000,2025-01-04T08:00:00Z,3594.05000000,3603.62000000,3585.00000000,3585.01000000,8414.67270000,1735981199999,2025-01-04T08:59:59.999000Z,30240674.03295100,42354,4921.61440000,17687641.31054100
1735981200000,2025-01-04T09:00:00Z,3585.01000000,3595.58000000,3583.73000000,3589.55000000,5935.44020000,1735984799999,2025-01-04T09:59:59.999000Z,21305117.58062200,42474,2591.88430000,9302283.87814000
1735984800000,2025-01-04T10:00:00Z,3589.55000000,3592.57000000,3572.42000000,3588.09000000,6155.11310000,1735988399999,2025-01-04T10:59:59.999000Z,22041095.34113000,51946,2875.95730000,10298908.19044700
1735988400000,2025-01-04T11:00:00Z,3588.08000000,3605.57000000,3585.00000000,3602.01000000,6166.17400000,1735991999999,2025-01-04T11:59:59.999000Z,22166750.25808900,41366,3755.63350000,13503347.70427400
1735992000000,2025-01-04T12:00:00Z,3602.01000000,3644.40000000,3600.62000000,3635.52000000,19709.57320000,1735995599999,2025-01-04T12:59:59.999000Z,71507914.09204000,126280,10957.42940000,39755634.52244100
1735995600000,2025-01-04T13:00:00Z,3635.53000000,3649.66000000,3626.32000000,3644.00000000,15195.39650000,1735999199999,2025-01-04T13:59:59.999000Z,55284924.62855600,95303,7562.87530000,27520779.07417900
1735999200000,2025-01-04T14:00:00Z,3644.00000000,3647.03000000,3633.10000000,3636.99000000,10596.97810000,1736002799999,2025-01-04T14:59:59.999000Z,38580681.08080400,59132,4416.63800000,16081763.59185100
1736002800000,2025-01-04T15:00:00Z,3637.00000000,3663.25000000,3592.06000000,3607.81000000,29445.21970000,1736006399999,2025-01-04T15:59:59.999000Z,106648993.30365600,188909,13463.51020000,48776760.26268900
1736006400000,2025-01-04T16:00:00Z,3607.81000000,3628.23000000,3601.62000000,3622.09000000,13219.10630000,1736009999999,2025-01-04T16:59:59.999000Z,47827738.44384700,105077,6798.69280000,24602893.33980300
1736010000000,2025-01-04T17:00:00Z,3622.09000000,3634.10000000,3620.01000000,3633.31000000,7443.00270000,1736013599999,2025-01-04T17:59:59.999000Z,26998236.23748300,76304,3801.41320000,13789413.11623000
1736013600000,2025-01-04T18:00:00Z,3633.32000000,3644.54000000,3619.61000000,3626.73000000,5942.01220000,1736017199999,2025-01-04T18:59:59.999000Z,21590264.16490000,65937,2586.37250000,9398707.09431900
1736017200000,2025-01-04T19:00:00Z,3626.73000000,3639.39000000,3624.24000000,3631.14000000,5014.63050000,1736020799999,2025-01-04T19:59:59.999000Z,18207719.76559100,60202,2482.73010000,9013590.36813000
1736020800000,2025-01-04T20:00:00Z,3631.13000000,3668.00000000,3631.13000000,3660.47000000,11788.16430000,1736024399999,2025-01-04T20:59:59.999000Z,43062556.11426100,95606,6587.22680000,24063454.80717000
1736024400000,2025-01-04T21:00:00Z,3660.47000000,3671.60000000,3654.73000000,3658.11000000,10460.59360000,1736027999999,2025-01-04T21:59:59.999000Z,38311789.08826300,73304,5797.68580000,21235880.57419600
1736028000000,2025-01-04T22:00:00Z,3658.12000000,3662.92000000,3646.00000000,3660.09000000,5837.69810000,1736031599999,2025-01-04T22:59:59.999000Z,21332720.93815700,46169,2417.21420000,8836145.05987700
1736031600000,2025-01-04T23:00:00Z,3660.08000000,3665.75000000,3651.12000000,3656.88000000,6495.52110000,1736035199999,2025-01-04T23:59:59.999000Z,23761675.46421700,41687,3215.25650000,11762963.04599100
1736035200000,2025-01-05T00:00:00Z,3656.88000000,3675.25000000,3648.32000000,3650.11000000,7721.24530000,1736038799999,2025-01-05T00:59:59.999000Z,28260957.01866600,67691,4044.92900000,14809405.45243100
1736038800000,2025-01-05T01:00:00Z,3650.11000000,3651.35000000,3631.28000000,3636.78000000,7251.88030000,1736042399999,2025-01-05T01:59:59.999000Z,26402221.58469000,64621,2960.41000000,10780565.93536900
1736042400000,2025-01-05T02:00:00Z,3636.79000000,3645.37000000,3635.00000000,3641.41000000,3940.08880000,1736045999999,2025-01-05T02:59:59.999000Z,14340201.85691600,41384,1806.21360000,6573558.05599700
1736046000000,2025-01-05T03:00:00Z,3641.42000000,3641.56000000,3629.66000000,3637.79000000,4257.57500000,1736049599999,2025-01-05T03:59:59.999000Z,15474331.53255900,32044,1833.37150000,6662327.08842700
1736049600000,2025-01-05T04:00:00Z,3637.79000000,3650.44000000,3637.17000000,3644.30000000,5267.24160000,1736053199999,2025-01-05T04:59:59.999000Z,19195405.67874600,43604,3219.23190000,11732414.63335500
1736053200000,2025-01-05T05:00:00Z,3644.31000000,3644.31000000,3631.14000000,3632.65000000,3565.77410000,1736056799999,2025-01-05T05:59:59.999000Z,12965828.19051100,45357,1503.66890000,5468655.50850400
1736056800000,2025-01-05T06:00:00Z,3632.65000000,3641.83000000,3629.00000000,3639.08000000,2493.95370000,1736060399999,2025-01-05T06:59:59.999000Z,9067969.78013500,32778,1524.21450000,5542367.74713600
1736060400000,2025-01-05T07:00:00Z,3639.09000000,3641.26000000,3630.20000000,3631.56000000,3206.88570000,1736063999999,2025-01-05T07:59:59.999000Z,11655140.28918200,34743,1837.63190000,6678416.80109200
1736064000000,2025-01-05T08:00:00Z,3631.55000000,3633.29000000,3607.35000000,3620.01000000,10062.21750000,1736067599999,2025-01-05T08:59:59.999000Z,36411422.48546400,80921,4783.19550000,17309609.75415500
1736067600000,2025-01-05T09:00:00Z,3620.00000000,3623.40000000,3605.00000000,3609.46000000,6934.76390000,1736071199999,2025-01-05T09:59:59.999000Z,25065028.71305600,54853,3495.24340000,12636776.79081200
1736071200000,2025-01-05T10:00:00Z,3609.49000000,3618.12000000,3603.33000000,3615.62000000,6390.22240000,1736074799999,2025-01-05T10:59:59.999000Z,23085597.73212700,71008,3531.68870000,12760197.98341200
1736074800000,2025-01-05T11:00:00Z,3615.61000000,3620.96000000,3609.61000000,3613.47000000,5702.43350000,1736078399999,2025-01-05T11:59:59.999000Z,20604386.11049100,43079,3209.77520000,11599080.70082500
1736078400000,2025-01-05T12:00:00Z,3613.46000000,3622.82000000,3605.00000000,3614.08000000,6026.43790000,1736081999999,2025-01-05T12:59:59.999000Z,21782948.43409100,46776,3425.88090000,12385070.81763300
1736082000000,2025-01-05T13:00:00Z,3614.13000000,3627.50000000,3612.74000000,3614.65000000,5317.19150000,1736085599999,2025-01-05T13:59:59.999000Z,19249948.89714000,48061,3049.74420000,11041511.83988500
1736085600000,2025-01-05T14:00:00Z,3614.67000000,3628.15000000,3593.70000000,3623.11000000,16124.90130000,1736089199999,2025-01-05T14:59:59.999000Z,58170596.04760700,119937,6896.64260000,24885140.77861500
1736089200000,2025-01-05T15:00:00Z,3623.12000000,3638.77000000,3619.43000000,3629.60000000,10598.32500000,1736092799999,2025-01-05T15:59:59.999000Z,38472537.99557200,87726,5671.75430000,20591334.32939400
1736092800000,2025-01-05T16:00:00Z,3629.60000000,3641.12000000,3624.51000000,3628.01000000,8603.38350000,1736096399999,2025-01-05T16:59:59.999000Z,31252208.46544800,90366,4235.44920000,15387389.76501800
1736096400000,2025-01-05T17:00:00Z,3628.02000000,3648.11000000,3622.47000000,3627.81000000,7556.89650000,1736099999999,2025-01-05T17:59:59.999000Z,27469672.56565200,76284,3678.74000000,13376805.77148100
1736100000000,2025-01-05T18:00:00Z,3627.81000000,3632.91000000,3613.04000000,3630.75000000,6588.63600000,1736103599999,2025-01-05T18:59:59.999000Z,23867416.90020700,61908,2952.65240000,10697735.43237800
1736103600000,2025-01-05T19:00:00Z,3630.75000000,3639.67000000,3626.51000000,3637.78000000,4983.43800000,1736107199999,2025-01-05T19:59:59.999000Z,18110094.57941200,59469,2619.59860000,9519489.59555300
1736107200000,2025-01-05T20:00:00Z,3637.78000000,3656.88000000,3629.50000000,3635.77000000,7618.65600000,1736110799999,2025-01-05T20:59:59.999000Z,27757896.50983500,80006,3544.90830000,12915739.22201600
1736110800000,2025-01-05T21:00:00Z,3635.77000000,3648.40000000,3634.13000000,3645.66000000,4085.53970000,1736114399999,2025-01-05T21:59:59.999000Z,14875024.10443600,57378,2043.11620000,7439896.64428600
1736114400000,2025-01-05T22:00:00Z,3645.65000000,3649.49000000,3634.78000000,3645.32000000,4857.20980000,1736117999999,2025-01-05T22:59:59.999000Z,17690090.04917600,42164,1902.30110000,6927815.80032900
1736118000000,2025-01-05T23:00:00Z,3645.32000000,3656.00000000,3633.00000000,3635.99000000,6289.27710000,1736121599999,2025-01-05T23:59:59.999000Z,22920647.27955000,79034,3131.01390000,11414048.82190300
1736121600000,2025-01-06T00:00:00Z,3636.00000000,3655.62000000,3621.15000000,3621.74000000,8638.53920000,1736125199999,2025-01-06T00:59:59.999000Z,31416280.18681500,137592,3703.60320000,13471646.88927500
1736125200000,2025-01-06T01:00:00Z,3621.74000000,3655.58000000,3610.63000000,3648.84000000,10083.45560000,1736128799999,2025-01-06T01:59:59.999000Z,36590278.69182700,117033,5122.55450000,18591886.54404100
1736128800000,2025-01-06T02:00:00Z,3648.83000000,3684.03000000,3645.01000000,3658.46000000,24484.58360000,1736132399999,2025-01-06T02:59:59.999000Z,89862250.30714500,224880,12518.72950000,45946160.73559100
1736132400000,2025-01-06T03:00:00Z,3658.45000000,3675.00000000,3654.30000000,3664.92000000,7108.98780000,1736135999999,2025-01-06T03:59:59.999000Z,26066552.40477000,69158,3315.91170000,12158566.87628800
1736136000000,2025-01-06T04:00:00Z,3664.92000000,3678.79000000,3660.01000000,3672.68000000,8059.54780000,1736139599999,2025-01-06T04:59:59.999000Z,29552742.61283300,60247,3218.74330000,11805733.79634400
1736139600000,2025-01-06T05:00:00Z,3672.67000000,3698.04000000,3667.29000000,3680.61000000,13438.15390000,1736143199999,2025-01-06T05:59:59.999000Z,49523765.68332500,80274,7301.56200000,26908965.78664400
1736143200000,2025-01-06T06:00:00Z,3680.61000000,3684.98000000,3665.61000000,3666.22000000,9560.64930000,1736146799999,2025-01-06T06:59:59.999000Z,35114545.23427800,61505,4539.23240000,16672576.74870600
1736146800000,2025-01-06T07:00:00Z,3666.22000000,3668.45000000,3642.60000000,3650.75000000,12947.01680000,1736150399999,2025-01-06T07:59:59.999000Z,47292597.53330500,89258,5375.38740000,19635350.43619000
1736150400000,2025-01-06T08:00:00Z,3650.75000000,3662.73000000,3636.41000000,3640.90000000,11828.18370000,1736153999999,2025-01-06T08:59:59.999000Z,43142560.35339800,81702,5066.65860000,18486403.13972600
1736154000000,2025-01-06T09:00:00Z,3640.89000000,3650.00000000,3640.38000000,3644.75000000,7532.77060000,1736157599999,2025-01-06T09:59:59.999000Z,27458803.76018100,59474,4392.09260000,16011017.19905500
